148	
	-0.004307689973	-0.004529678017	-0.004532803753	-0.00434535512	-0.004127871443
	-0.003883598779	-0.003626151366	-0.003397474161	-0.003126656113	-0.001922031647
	-0.0009331406889	-0.0008424598608	-0.0008006528164	-0.0007763179017	-0.0007540610462
	-0.0007547075131	-0.0007631805342	-0.0007531243175	-0.0007355191067	-0.0007089979472
	-0.0006984973623	-0.0006778092514	-0.0006630703659	-0.0006664105408	-0.0006497261874
	-0.0006480202766	-0.0006361233208	-0.0006370222248	-0.0006358295136	-0.0006326096804
	-0.0006198676505	-0.0006040306077	-0.000598967947	-0.0005995637111	-0.0005883566081
	-0.000588103407	-0.0005922410793	-0.0005874862765	-0.0005770395853	-0.000561689517
	-0.0005483442729	-0.0005337221471	-0.000529224196	-0.0005157137272	-0.0005066780687
	-0.0004995758004	-0.000497090195	-0.0004933336989	-0.0004919250324	-0.0004898372855
	-0.0004876896526	-0.0004864768509	-0.0004855896037	-0.0004839647723	-0.0004832685776
	-0.0004810327513	-0.0004795661127	-0.000476383735	-0.0004764007815	-0.0004766623236
	-0.0004767170756	-0.0004760400349	-0.0004755595205	-0.0004747932067	-0.0004746168494
	-0.000474138832	-0.0004738571933	-0.0004736616721	-0.0004732046607	-0.0004725406085
	-0.0004715834725	-0.0004706547588	-0.0004687793672	-0.0004659175549	-0.0004634725093
	-0.0004603768357	-0.0004569876878	-0.0004532746842	-0.0004496469532	-0.0004457088751
	-0.0004414759455	-0.0004380318113	-0.0004338306862	-0.0004301334151	-0.000426362695
	-0.0004222187805	-0.0004188834731	-0.0004145921196	-0.0004109891155	-0.0004067087953
	-0.0004031817389	-0.0003993475914	-0.0003954428738	-0.0003919701488	-0.0003882509242
	-0.0003847388549	-0.0003821412546	-0.0003787481482	-0.0003767405483	-0.0003734635468
	-0.0003714878105	-0.0003686537014	-0.00036580723	-0.0003629265517	-0.000359232591
	-0.0003550581052	-0.0003501878492	-0.0003447948011	-0.0003365899655	-0.0003316509055
	-0.0003236246286	-0.0003154538746	-0.0003070404295	-0.000298236637	-0.0002891082592
	-0.0002806305381	-0.0002729515955	-0.0002653128726	-0.0002580289547	-0.0002518956767
	-0.0002454959714	-0.0002396363459	-0.000234026333	-0.0002265492547	-0.0002215907329
	-0.0002155145305	-0.0002083491039	-0.0002014896203	-0.0001942534775	-0.0001869908296
	-0.0001797250995	-0.0001724169481	-0.0001655000371	-0.0001586689574	-0.0001520947665
	-0.0001451802773	-0.0001380912042	-0.0001307868451	-0.0001230137698	-0.0001141974064
	-0.0001049811777	-9.526316395e-05	-8.499166655e-05	-7.485840692e-05	-6.455378351e-05
	-5.464106759e-05	-4.549492737e-05	-3.724460179e-05	
