132	
	-0.002529627318	-0.00271776027	-0.0002978182211	-0.00014621167	-0.0001066052175
	-8.941268457e-05	-8.074562597e-05	-7.634717242e-05	-7.436354005e-05	-7.388923763e-05
	-7.43906044e-05	-7.552894034e-05	-7.71129522e-05	-7.898767963e-05	-8.105829935e-05
	-8.325184007e-05	-8.54973466e-05	-8.774859301e-05	-9.004689388e-05	-9.231947251e-05
	-9.457236265e-05	-9.67151885e-05	-9.884851655e-05	-0.000100939775	-0.0001029237617
	-0.0001048198991	-0.0001057714796	-0.0001067507773	-0.0001076017267	-0.0001084996769
	-0.0001098873951	-0.0001115752334	-0.0001124477137	-0.0001132088162	-0.0001140604945
	-0.0001149017214	-0.0001155806614	-0.0001163545871	-0.0001170121306	-0.0001177660833
	-0.000118553284	-0.0001191347693	-0.0001198578032	-0.0001205704716	-0.0001210807521
	-0.0001217728509	-0.0001222638675	-0.0001229348307	-0.0001235574699	-0.0001240188011
	-0.0001246215737	-0.0001251788675	-0.0001256108182	-0.0001261494172	-0.0001266787557
	-0.0001270481197	-0.0001275587221	-0.0001280597849	-0.0001285512352	-0.0001288521909
	-0.0001292945116	-0.000130066922	-0.0001307826656	-0.0001314862873	-0.0001318996155
	-0.0001325617678	-0.0001330768545	-0.0001335494759	-0.0001339932123	-0.0001343966994
	-0.0001348270988	-0.0001351878072	-0.0001353736004	-0.0001356509816	-0.0001358893883
	-0.0001360615028	-0.000136198606	-0.0001363101225	-0.0001363865985	-0.0001364362198
	-0.000136330828	-0.0001363469792	-0.000136220395	-0.0001361038592	-0.0001359840067
	-0.0001358146566	-0.0001354722394	-0.0001352493597	-0.0001347516936	-0.000134332307
	-0.0001337411417	-0.0001333040664	-0.0001326569477	-0.0001318901595	-0.0001311006565
	-0.0001303551763	-0.0001293303089	-0.0001282854897	-0.0001271941101	-0.0001260019242
	-0.0001246243105	-0.0001233885607	-0.0001218560174	-0.0001203090199	-0.0001185937948
	-0.0001167836632	-0.0001149334148	-0.0001129298159	-0.0001108221407	-0.0001086101843
	-0.0001062786453	-0.000103819519	-0.0001012539412	-9.855008758e-05	-9.573991702e-05
	-9.284009876e-05	-8.978577949e-05	-8.66585673e-05	-8.335622452e-05	-7.99526595e-05
	-7.64509194e-05	-7.280248025e-05	-6.906477031e-05	-6.523863896e-05	-6.126458901e-05
	-5.718755753e-05	-5.303126667e-05	-4.872599767e-05	-4.441854967e-05	-3.999473042e-05
	-3.549516681e-05	-3.087931355e-05	
