132	
	0.0008571971381	0.001937154573	0.001003477623	0.0006426679994	0.0005101001877
	0.0004321256038	0.0003775921751	0.0003359099458	0.0003022937985	0.000274252482
	0.0002502297586	0.0002293273171	0.0002109125816	0.000194574525	0.000179950039
	0.0001668011701	0.0001548961877	0.0001440850344	0.000134273189	0.0001252859587
	0.0001170652129	0.000109505343	0.0001025875735	9.620217903e-05	9.02995473e-05
	8.507104087e-05	8.247375837e-05	7.988883031e-05	7.764490915e-05	7.541479504e-05
	7.194734738e-05	6.790889358e-05	6.578701055e-05	6.383423213e-05	6.207462943e-05
	6.037326404e-05	5.861226651e-05	5.702429866e-05	5.537991404e-05	5.389639993e-05
	5.246036886e-05	5.097228516e-05	4.962890541e-05	4.832769623e-05	4.697848303e-05
	4.575972105e-05	4.449549326e-05	4.335304163e-05	4.224538356e-05	4.109577112e-05
	4.005630019e-05	3.904795867e-05	3.800087967e-05	3.705361052e-05	3.613426007e-05
	3.517911182e-05	3.431458092e-05	3.34751366e-05	3.265993091e-05	3.181245965e-05
	3.104491008e-05	2.962567472e-05	2.823426693e-05	2.687393078e-05	2.571981769e-05
	2.441947729e-05	2.334986788e-05	2.229864531e-05	2.126834216e-05	2.026120375e-05
	1.949589875e-05	1.852802664e-05	1.775536472e-05	1.702051351e-05	1.629615061e-05
	1.558407169e-05	1.488587816e-05	1.420299506e-05	1.35366743e-05	1.288799031e-05
	1.223991376e-05	1.163012228e-05	1.102433497e-05	1.044079495e-05	9.879683056e-06
	9.328053853e-06	8.800621399e-06	8.285694183e-06	7.785382576e-06	7.301245851e-06
	6.834727677e-06	6.395073022e-06	5.965977869e-06	5.549936378e-06	5.155398661e-06
	4.782325081e-06	4.419967401e-06	4.075635959e-06	3.749989835e-06	3.439453427e-06
	3.145319829e-06	2.87148926e-06	2.609084911e-06	2.365134909e-06	2.13502855e-06
	1.919858921e-06	1.720240305e-06	1.53493608e-06	1.363098676e-06	1.20530035e-06
	1.059772559e-06	9.2711244e-07	8.060615479e-07	6.96429115e-07	5.979198874e-07
	5.097484736e-07	4.310057083e-07	3.615745809e-07	3.003088897e-07	2.469889408e-07
	2.009782937e-07	1.614405682e-07	1.280200686e-07	9.998662796e-08	7.6769814e-08
	5.785205084e-08	4.264270617e-08	3.064353294e-08	2.145147883e-08	1.450894493e-08
	9.441377977e-09	5.851145161e-09	
