(-5.360076773e-05,-1.68652515e-06)
(-7.573819717e-06,-2.873519958e-05)
(3.171109877e-05,-4.259676669e-06)
(1.46596171e-05,1.752222541e-06)
(-3.318063841e-06,-4.626429551e-08)
(5.066820071e-06,1.696687577e-05)
(1.419261054e-05,4.398632278e-06)
(1.055834476e-05,-1.288344492e-05)
(-2.954410228e-05,-6.570426599e-05)
(-2.739554905e-06,3.20012215e-07)
(6.38177099e-05,7.561499104e-05)
(-4.43030918e-05,-2.836621498e-05)
(1.762787714e-07,-1.460913025e-05)
(4.851256824e-06,-1.061033627e-05)
(-2.88163622e-05,4.325472681e-05)
(-1.927107925e-07,-4.377865374e-05)
(7.79603026e-05,5.967049053e-06)
(-9.962061027e-05,0.0002258427197)
(-5.495494713e-06,-9.609097948e-06)
(-5.563960765e-06,-3.627500722e-05)
(-1.228724749e-05,-1.855369932e-05)
(7.851128615e-06,5.300721947e-05)
(3.048708528e-05,-3.697764749e-06)
(-8.425368267e-06,4.651150647e-05)
(1.023660313e-06,3.314694034e-05)
(-1.625444498e-05,-6.968484803e-05)
(-3.305514411e-06,9.102616342e-06)
(9.084603289e-07,2.605726181e-06)
(3.895715569e-05,-1.424774686e-05)
(-3.290222374e-05,-8.610971185e-06)
(-2.089048902e-05,-7.197802725e-06)
(3.830191243e-05,3.225411042e-05)
(-4.371863806e-07,-2.29294945e-05)
(-1.069921424e-05,-7.28660293e-05)
(8.184748125e-06,5.245242923e-05)
(-3.394143579e-06,2.652027578e-06)
(-2.701002161e-05,-5.18428559e-06)
(4.413048527e-05,-4.957171753e-05)
(-2.066724581e-06,6.993757804e-06)
(5.340480196e-07,-1.969675181e-06)
(2.143362459e-06,1.574218072e-05)
(-4.848322246e-06,-3.129415915e-05)
(-3.289970234e-08,-1.23409305e-05)
(1.699715853e-05,-7.093123042e-06)
(-9.958539631e-07,5.527811808e-07)
(2.820577611e-05,3.531819223e-06)
(-8.672589115e-06,4.743218163e-06)
(1.021080176e-05,-2.256047197e-05)
(1.809871024e-05,-2.003529175e-05)
(-8.380762361e-06,7.846221377e-05)
(1.954782393e-05,6.114457986e-06)
(-3.590009088e-05,6.016672224e-05)
(-2.424870461e-05,-1.422157697e-05)
(-6.270187636e-05,6.036844515e-05)
(3.445434326e-06,8.988087172e-07)
(-6.596448471e-06,4.016224217e-06)
(-0.0001628605762,-1.991956147e-05)
(2.672840157e-05,4.31792199e-05)
(1.278010638e-05,8.266101336e-05)
(4.485467521e-05,0.0001481409183)
(2.529157705e-06,1.245788986e-05)
(1.403543675e-05,-2.699587965e-05)
(4.101916912e-07,8.32630281e-07)
(1.952268394e-06,3.197790916e-06)
(-6.307344004e-08,-3.477210904e-06)
(8.592734872e-05,6.051925651e-06)
(5.749022967e-07,2.024121384e-07)
(1.087629644e-06,1.941902122e-06)
(-4.909004388e-06,-8.445767245e-06)
